problem_id,title,title_slug,difficulty,acceptance_rate,likes,dislikes,is_paid_only,topic_tags
3749,Find the Lexicographically Largest String From the Box II,find-the-lexicographically-largest-string-from-the-box-ii,Hard,49.43019943019943,7,1,True,"Two Pointers, String"
3684,Substring Matching Pattern,substring-matching-pattern,Easy,28.956348487592827,124,52,False,"String, String Matching"
3678,Design Task Manager,design-task-manager,Medium,48.91754776919065,489,53,False,"Hash Table, Design, Heap (Priority Queue), Ordered Set"
3716,Longest Subsequence With Decreasing Adjacent Difference,longest-subsequence-with-decreasing-adjacent-difference,Medium,16.98877734526167,152,25,False,"Array, Dynamic Programming"
3688,Maximize Subarray Sum After Removing All Occurrences of One Element,maximize-subarray-sum-after-removing-all-occurrences-of-one-element,Hard,23.316735224074474,63,6,False,"Array, Hash Table, Divide and Conquer, Dynamic Programming, Segment Tree, Prefix Sum"
3702,Maximum Subarray With Equal Products,maximum-subarray-with-equal-products,Easy,46.97931856311837,111,45,False,"Array, Math, Sliding Window, Enumeration, Number Theory"
3634,Find Mirror Score of a String,find-mirror-score-of-a-string,Medium,35.934952552150826,128,9,False,"Hash Table, String, Stack, Simulation"
3715,Maximum Coins From K Consecutive Bags,maximum-coins-from-k-consecutive-bags,Medium,25.229845352606684,203,29,False,"Array, Binary Search, Greedy, Sliding Window, Sorting, Prefix Sum"
3562,Maximum Score of Non-overlapping Intervals,maximum-score-of-non-overlapping-intervals,Hard,31.74625402604677,56,7,False,"Array, Binary Search, Dynamic Programming, Sorting"
3757,Find Products with Three Consecutive Digits ,find-products-with-three-consecutive-digits,Easy,80.44633368756642,4,3,True,Database
3756,Subsequences with a Unique Middle Mode II,subsequences-with-a-unique-middle-mode-ii,Hard,15.349105597230237,2,2,True,"Array, Hash Table, Math, Combinatorics"
3708,Zigzag Grid Traversal With Skip,zigzag-grid-traversal-with-skip,Easy,65.44287800955179,88,11,False,"Array, Matrix, Simulation"
3677,Maximum Amount of Money Robot Can Earn,maximum-amount-of-money-robot-can-earn,Medium,47.78060747982888,496,33,False,"Array, Dynamic Programming, Matrix"
3720,Minimize the Maximum Edge Weight of Graph,minimize-the-maximum-edge-weight-of-graph,Medium,44.97816593886463,255,20,False,"Binary Search, Depth-First Search, Breadth-First Search, Graph Theory, Shortest Path"
3674,Count Non-Decreasing Subarrays After K Operations,count-non-decreasing-subarrays-after-k-operations,Hard,24.715356845320745,86,4,False,"Array, Stack, Segment Tree, Queue, Sliding Window, Monotonic Stack, Monotonic Queue"
3767,Find Students Who Improved,find-students-who-improved,Medium,49.0515167659547,108,10,False,Database
3698,Minimum Operations to Make Subarray Elements Equal,minimum-operations-to-make-subarray-elements-equal,Medium,46.27791563275434,9,5,True,"Array, Hash Table, Math, Sliding Window, Heap (Priority Queue)"
3747,Maximum Difference Between Adjacent Elements in a Circular Array,maximum-difference-between-adjacent-elements-in-a-circular-array,Easy,75.65241159285215,335,7,False,Array
3712,Minimum Cost to Make Arrays Identical,minimum-cost-to-make-arrays-identical,Medium,37.99534835488793,88,13,False,"Array, Greedy, Sorting"
3687,Longest Special Path,longest-special-path,Hard,22.981756407415613,128,18,False,"Array, Hash Table, Tree, Depth-First Search, Prefix Sum"
3739,Manhattan Distances of All Arrangements of Pieces,manhattan-distances-of-all-arrangements-of-pieces,Hard,35.60130776707608,41,11,False,"Math, Combinatorics"
3731,Sum of Variable Length Subarrays,sum-of-variable-length-subarrays,Easy,85.74930567363826,120,32,False,"Array, Prefix Sum"
3714,Maximum and Minimum Sums of at Most Size K Subsequences,maximum-and-minimum-sums-of-at-most-size-k-subsequences,Medium,22.005533886722006,156,37,False,"Array, Math, Dynamic Programming, Sorting, Combinatorics"
3737,Paint House IV,paint-house-iv,Medium,45.45599553375603,129,12,False,"Array, Dynamic Programming"
3725,Maximum and Minimum Sums of at Most Size K Subarrays,maximum-and-minimum-sums-of-at-most-size-k-subarrays,Hard,26.017112889870276,85,9,False,"Array, Math, Stack, Monotonic Stack"
3758,Minimum Unlocked Indices to Sort Nums,minimum-unlocked-indices-to-sort-nums,Medium,57.66932270916335,6,3,True,"Array, Hash Table"
3704,Count Partitions with Even Sum Difference,count-partitions-with-even-sum-difference,Easy,85.30153227084364,417,14,False,"Array, Math, Prefix Sum"
3721,Count Mentions Per User,count-mentions-per-user,Medium,50.79546788775391,395,251,False,"Array, Math, Sorting, Simulation"
3751,Maximum Frequency After Subarray Operation,maximum-frequency-after-subarray-operation,Medium,31.36713118692936,278,36,False,"Array, Hash Table, Dynamic Programming, Greedy, Enumeration, Prefix Sum"
3713,Frequencies of Shortest Supersequences,frequencies-of-shortest-supersequences,Hard,22.638580931263856,30,8,False,"Array, String, Bit Manipulation, Graph Theory, Topological Sort, Enumeration"
3782,Find Valid Emails,find-valid-emails,Easy,43.489037936427984,65,9,False,Database
3780,Permutations III,permutations-iii,Medium,86.3102998696219,17,2,True,"Array, Backtracking"
3736,Find Valid Pair of Adjacent Digits in String,find-valid-pair-of-adjacent-digits-in-string,Easy,61.03128274210447,92,8,False,"Hash Table, String, Counting"
3743,Reschedule Meetings for Maximum Free Time I,reschedule-meetings-for-maximum-free-time-i,Medium,53.998133778607205,652,55,False,"Array, Greedy, Sliding Window"
3741,Reschedule Meetings for Maximum Free Time II,reschedule-meetings-for-maximum-free-time-ii,Medium,60.35340062741415,469,26,False,"Array, Greedy, Enumeration"
3701,Minimum Cost Good Caption,minimum-cost-good-caption,Hard,21.072511570995374,42,7,False,"String, Dynamic Programming"
3753,Maximum Difference Between Even and Odd Frequency I,maximum-difference-between-even-and-odd-frequency-i,Easy,60.7480066274882,400,71,False,"Hash Table, String, Counting"
3754,Maximum Manhattan Distance After K Changes,maximum-manhattan-distance-after-k-changes,Medium,54.16571194108588,608,69,False,"Hash Table, Math, String, Counting"
3697,Minimum Increments for Target Multiples in an Array,minimum-increments-for-target-multiples-in-an-array,Hard,27.908779373368148,88,7,False,"Array, Math, Dynamic Programming, Bit Manipulation, Number Theory, Bitmask"
3761,Maximum Difference Between Even and Odd Frequency II,maximum-difference-between-even-and-odd-frequency-ii,Hard,48.62122360227984,396,105,False,"String, Sliding Window, Enumeration, Prefix Sum"
3748,Sort Matrix by Diagonals,sort-matrix-by-diagonals,Medium,84.67497473896935,516,103,False,"Array, Sorting, Matrix"
3760,Assign Elements to Groups with Constraints,assign-elements-to-groups-with-constraints,Medium,27.139699323931282,135,12,False,"Array, Hash Table"
3696,Count Substrings Divisible By Last Digit,count-substrings-divisible-by-last-digit,Hard,23.54772937905468,78,8,False,"String, Dynamic Programming"
3762,Maximize the Minimum Game Score,maximize-the-minimum-game-score,Hard,26.547308513161017,54,6,False,"Array, Binary Search, Greedy"
3787,Maximum Students on a Single Bench,maximum-students-on-a-single-bench,Easy,88.08193668528864,15,1,True,"Array, Hash Table"
3792,Find Invalid IP Addresses,find-invalid-ip-addresses,Hard,52.35648958941428,40,8,False,Database
3723,Sum of Good Numbers,sum-of-good-numbers,Easy,69.84477504003306,83,31,False,Array
3763,Separate Squares I,separate-squares-i,Medium,57.97775239876623,681,124,False,"Array, Binary Search"
3775,Separate Squares II,separate-squares-ii,Hard,59.28689323668234,275,66,False,"Array, Binary Search, Segment Tree, Sweep Line"
3692,Shortest Matching Substring,shortest-matching-substring,Hard,24.568527918781726,47,3,False,"Two Pointers, String, Binary Search, String Matching"
3709,Find Special Substring of Length K,find-special-substring-of-length-k,Easy,35.24777280556448,67,10,False,String
3779,Eat Pizzas!,eat-pizzas,Medium,33.51345001762011,113,16,False,"Array, Greedy, Sorting"
3771,Select K Disjoint Special Substrings,select-k-disjoint-special-substrings,Medium,19.375386621637436,145,15,False,"Hash Table, String, Dynamic Programming, Greedy, Sorting"
3733,Length of Longest V-Shaped Diagonal Segment,length-of-longest-v-shaped-diagonal-segment,Hard,56.17866906992419,376,66,False,"Array, Dynamic Programming, Memoization, Matrix"
3796,Longest Common Prefix After at Most One Removal,longest-common-prefix-after-at-most-one-removal,Medium,67.78309409888357,8,1,True,"Two Pointers, String"
3768,Check If Digits Are Equal in String After Operations I,check-if-digits-are-equal-in-string-after-operations-i,Easy,82.53741011246503,353,15,False,"Math, String, Simulation, Combinatorics, Number Theory"
3764,Maximum Sum With at Most K Elements,maximum-sum-with-at-most-k-elements,Medium,60.9175706282036,116,5,False,"Array, Greedy, Sorting, Heap (Priority Queue), Matrix"
3774,Check If Digits Are Equal in String After Operations II,check-if-digits-are-equal-in-string-after-operations-ii,Hard,14.477689201780722,112,56,False,"Math, String, Combinatorics, Number Theory"
3781,Maximize the Distance Between Points on a Square,maximize-the-distance-between-points-on-a-square,Hard,51.116381626489286,157,20,False,"Array, Math, Binary Search, Geometry, Sorting"
3803,Find Products with Valid Serial Numbers,find-products-with-valid-serial-numbers,Easy,29.22247281615785,59,29,False,Database
3806,Maximum Coin Collection ,maximum-coin-collection,Medium,52.94117647058824,18,10,True,"Array, Dynamic Programming"
3778,Transform Array by Parity,transform-array-by-parity,Easy,89.82543553086789,114,9,False,"Array, Sorting, Counting"
3785,Find the Number of Copy Arrays,find-the-number-of-copy-arrays,Medium,47.19208818019431,113,23,False,"Array, Math"
3776,Find Minimum Cost to Remove Array Elements,find-minimum-cost-to-remove-array-elements,Medium,21.90820973957725,153,11,False,"Array, Dynamic Programming"
3783,Permutations IV,permutations-iv,Hard,34.508391447620504,31,4,False,"Array, Math, Combinatorics, Enumeration"
3705,Find the Largest Almost Missing Integer,find-the-largest-almost-missing-integer,Easy,37.39151398264224,116,45,False,"Array, Hash Table"
3786,Longest Palindromic Subsequence After at Most K Operations,longest-palindromic-subsequence-after-at-most-k-operations,Medium,37.91537518921647,124,18,False,"String, Dynamic Programming"
3722,Sum of K Subarrays With Length at Least M,sum-of-k-subarrays-with-length-at-least-m,Medium,26.361257369864745,97,16,False,"Array, Dynamic Programming, Prefix Sum"
3770,Lexicographically Smallest Generated String,lexicographically-smallest-generated-string,Hard,53.51438358991292,272,40,False,"String, Greedy, String Matching"
3816,DNA Pattern Recognition ,dna-pattern-recognition,Medium,85.04837845504113,62,7,False,Database
3818,Maximize Profit from Task Assignment,maximize-profit-from-task-assignment,Medium,65.29169121979965,10,2,True,"Array, Greedy, Sorting, Heap (Priority Queue)"
3790,Fruits Into Baskets II,fruits-into-baskets-ii,Easy,70.28116465752669,521,65,False,"Array, Binary Search, Segment Tree, Simulation, Ordered Set"
3759,Choose K Elements With Maximum Sum,choose-k-elements-with-maximum-sum,Medium,34.045009593807926,189,9,False,"Array, Sorting, Heap (Priority Queue)"
3791,Fruits Into Baskets III,fruits-into-baskets-iii,Medium,39.3581922310757,609,85,False,"Array, Binary Search, Segment Tree, Ordered Set"
3789,Maximize Subarrays After Removing One Conflicting Pair,maximize-subarrays-after-removing-one-conflicting-pair,Hard,64.53398025690616,308,57,False,"Array, Segment Tree, Enumeration, Prefix Sum"
3825,Apply Substitutions,apply-substitutions,Medium,77.76101103461285,62,5,True,"Array, Hash Table, String, Depth-First Search, Breadth-First Search, Graph Theory, Topological Sort"
3828,Analyze Organization Hierarchy,analyze-organization-hierarchy,Hard,61.03460050079672,70,3,False,Database
3799,Unique 3-Digit Even Numbers,unique-3-digit-even-numbers,Easy,70.02571288244302,135,34,False,"Array, Hash Table, Recursion, Enumeration"
3797,Design Spreadsheet,design-spreadsheet,Medium,74.01039584166334,332,31,False,"Array, Hash Table, String, Design, Matrix"
3784,Longest Common Prefix of K Strings After Removal,longest-common-prefix-of-k-strings-after-removal,Hard,24.24960505529226,63,5,False,"Array, String, Trie"
3798,Longest Special Path II,longest-special-path-ii,Hard,19.7178002894356,35,6,False,"Array, Hash Table, Tree, Depth-First Search, Prefix Sum"
3788,Maximum Unique Subarray Sum After Deletion,maximum-unique-subarray-sum-after-deletion,Easy,40.512343397524944,483,79,False,"Array, Hash Table, Greedy"
3750,Closest Equal Element Queries,closest-equal-element-queries,Medium,51.46971171994517,510,35,False,"Array, Hash Table, Binary Search"
3795,Zero Array Transformation IV,zero-array-transformation-iv,Medium,31.443111595783353,145,24,False,"Array, Dynamic Programming"
3801,Count Beautiful Numbers,count-beautiful-numbers,Hard,24.35334107113248,59,3,False,Dynamic Programming
3836,Phone Number Prefix,phone-number-prefix,Easy,70.09803921568627,11,1,True,"Array, String, Trie, Sorting"
3817,Maximum Containers on a Ship,maximum-containers-on-a-ship,Easy,75.45495280632525,67,13,False,Math
3809,Properties Graph,properties-graph,Medium,49.01804276804277,100,16,False,"Array, Hash Table, Depth-First Search, Breadth-First Search, Union-Find, Graph Theory"
3794,Find the Minimum Amount of Time to Brew Potions,find-the-minimum-amount-of-time-to-brew-potions,Medium,62.67649523973265,511,363,False,"Array, Simulation, Prefix Sum"
3744,Minimum Operations to Make Array Elements Zero,minimum-operations-to-make-array-elements-zero,Hard,60.34319410021449,387,54,False,"Array, Math, Bit Manipulation"
3839,Maximize Score After Pair Deletions,maximize-score-after-pair-deletions,Medium,52.46763754045307,11,4,True,"Array, Greedy"
3848,Analyze Subscription Conversion ,analyze-subscription-conversion,Medium,74.49228736391578,72,6,False,Database
3811,Reverse Degree of a String,reverse-degree-of-a-string,Easy,88.81353823181733,88,5,False,"String, Simulation"
3805,Maximize Active Section with Trade I,maximize-active-section-with-trade-i,Medium,31.846015407238333,73,30,False,"String, Enumeration"
3765,Minimum Cost to Divide Array Into Subarrays,minimum-cost-to-divide-array-into-subarrays,Hard,28.2239634345413,86,11,False,"Array, Dynamic Programming, Prefix Sum"
3804,Maximize Active Section with Trade II,maximize-active-section-with-trade-ii,Hard,21.301641199773627,28,10,False,"Array, String, Binary Search, Segment Tree"
3832,Minimum Cost to Reach Every Position,minimum-cost-to-reach-every-position,Easy,83.49072613652245,71,84,False,Array
3793,Longest Palindrome After Substring Concatenation I,longest-palindrome-after-substring-concatenation-i,Medium,43.949280302292514,87,6,False,"Two Pointers, String, Dynamic Programming, Enumeration"
3808,Longest Palindrome After Substring Concatenation II,longest-palindrome-after-substring-concatenation-ii,Hard,18.187876526096925,94,6,False,"Two Pointers, String, Dynamic Programming"
3717,Minimum Operations to Make Elements Within K Subarrays Equal,minimum-operations-to-make-elements-within-k-subarrays-equal,Hard,28.632856962185404,66,3,False,"Array, Hash Table, Math, Dynamic Programming, Sliding Window, Heap (Priority Queue)"
3814,Find Time Required to Eliminate Bacterial Strains,find-time-required-to-eliminate-bacterial-strains,Hard,61.46067415730337,4,1,True,"Array, Math, Greedy, Heap (Priority Queue)"
3773,Minimum Pair Removal to Sort Array I,minimum-pair-removal-to-sort-array-i,Easy,65.19048805850858,501,95,False,"Array, Hash Table, Linked List, Heap (Priority Queue), Simulation, Doubly-Linked List, Ordered Set"
3827,Implement Router,implement-router,Medium,39.039808793092995,492,117,False,"Array, Hash Table, Binary Search, Design, Queue, Ordered Set"
3777,Maximum Product of Subsequences With an Alternating Sum Equal to K,maximum-product-of-subsequences-with-an-alternating-sum-equal-to-k,Hard,13.504556752278377,59,6,False,"Array, Hash Table, Dynamic Programming"
3772,Minimum Pair Removal to Sort Array II,minimum-pair-removal-to-sort-array-ii,Hard,38.982478017399615,415,39,False,"Array, Hash Table, Linked List, Heap (Priority Queue), Simulation, Doubly-Linked List, Ordered Set"
3855,Make a Positive Array,make-a-positive-array,Medium,36.34351482957061,7,7,True,"Array, Greedy, Prefix Sum"
3846,Minimum Operations to Make Array Sum Divisible by K,minimum-operations-to-make-array-sum-divisible-by-k,Easy,92.33973670131283,351,40,False,"Array, Math"
3824,Number of Unique XOR Triplets I,number-of-unique-xor-triplets-i,Medium,26.841984832635983,52,11,False,"Array, Math, Bit Manipulation"
3820,Number of Unique XOR Triplets II,number-of-unique-xor-triplets-ii,Medium,32.644564037826946,46,10,False,"Array, Math, Bit Manipulation, Enumeration"
3829,Shortest Path in a Weighted Tree,shortest-path-in-a-weighted-tree,Hard,42.559421288322426,66,2,False,"Array, Tree, Depth-First Search, Binary Indexed Tree, Segment Tree"
3830,Find Closest Person,find-closest-person,Easy,88.97913050498528,438,47,False,Math
3812,Smallest Palindromic Rearrangement I,smallest-palindromic-rearrangement-i,Medium,63.83722161437193,87,3,False,"String, Sorting, Counting Sort"
3813,Smallest Palindromic Rearrangement II,smallest-palindromic-rearrangement-ii,Hard,14.751443458667794,73,7,False,"Hash Table, Math, String, Combinatorics, Counting"
3810,Count Numbers with Non-Decreasing Digits ,count-numbers-with-non-decreasing-digits,Hard,38.95625812039844,62,3,False,"Math, String, Dynamic Programming"
3861,Minimum Threshold for Inversion Pairs Count,minimum-threshold-for-inversion-pairs-count,Medium,54.67791411042945,3,1,True,"Array, Binary Search, Divide and Conquer, Binary Indexed Tree, Segment Tree, Merge Sort"
3865,Find Product Recommendation Pairs,find-product-recommendation-pairs,Medium,62.00835363731292,92,5,False,Database
3732,Calculate Score After Performing Instructions,calculate-score-after-performing-instructions,Medium,57.17921969538911,48,10,False,"Array, Hash Table, String, Simulation"
3738,Make Array Non-decreasing,make-array-non-decreasing,Medium,57.42939286318281,96,9,False,"Array, Stack, Greedy, Monotonic Stack"
3831,Find X Value of Array I,find-x-value-of-array-i,Medium,37.66313675961009,88,31,False,"Array, Math, Dynamic Programming"
3840,Find X Value of Array II,find-x-value-of-array-ii,Hard,31.542594013814274,30,9,False,"Array, Math, Segment Tree"
3862,Range XOR Queries with Subarray Reversals,range-xor-queries-with-subarray-reversals,Hard,62.42603550295858,3,2,True,"Array, Tree, Binary Search Tree, Binary Tree"
3707,Find the Most Common Response,find-the-most-common-response,Medium,74.91864831038798,63,7,False,"Array, Hash Table, String, Counting"
3729,Unit Conversion I,unit-conversion-i,Medium,54.06544764715182,46,24,False,"Depth-First Search, Breadth-First Search, Graph Theory"
3821,Count Cells in Overlapping Horizontal and Vertical Substrings,count-cells-in-overlapping-horizontal-and-vertical-substrings,Medium,27.599176779504646,64,15,False,"Array, String, Rolling Hash, String Matching, Matrix, Hash Function"
3826,Maximum Profit from Valid Topological Order in DAG,maximum-profit-from-valid-topological-order-in-dag,Hard,30.323818661549534,70,5,False,"Array, Dynamic Programming, Bit Manipulation, Graph Theory, Topological Sort, Bitmask"
3819,Count Covered Buildings,count-covered-buildings,Medium,58.88867214713669,450,28,False,"Array, Hash Table, Sorting"
3838,Path Existence Queries in a Graph I,path-existence-queries-in-a-graph-i,Medium,55.67753167617758,118,5,False,"Array, Hash Table, Binary Search, Union-Find, Graph Theory"
3841,Concatenated Divisibility,concatenated-divisibility,Hard,31.120352250489237,49,7,False,"Array, Dynamic Programming, Bit Manipulation, Bitmask"
3852,Path Existence Queries in a Graph II,path-existence-queries-in-a-graph-ii,Hard,27.04346270792345,54,2,False,"Array, Two Pointers, Binary Search, Dynamic Programming, Greedy, Bit Manipulation, Graph Theory, Sorting"
3752,Unit Conversion II,unit-conversion-ii,Medium,66.14420062695925,5,8,True,"Array, Math, Depth-First Search, Breadth-First Search, Graph Theory"
3859,Maximum Product of Two Digits,maximum-product-of-two-digits,Easy,69.31740201025309,72,3,False,"Math, Sorting"
3822,Fill a Special Grid,fill-a-special-grid,Medium,70.98987366823894,118,9,False,"Array, Divide and Conquer, Matrix"
3833,Merge Operations for Minimum Travel Time,merge-operations-for-minimum-travel-time,Hard,31.385137181273095,73,10,False,"Array, Dynamic Programming, Prefix Sum"
3851,Find Sum of Array Product of Magical Sequences,find-sum-of-array-product-of-magical-sequences,Hard,61.751741623344145,222,158,False,"Array, Math, Dynamic Programming, Bit Manipulation, Combinatorics, Bitmask"
3880,Minimum Time to Visit All Houses,minimum-time-to-visit-all-houses,Medium,69.19328641039525,8,2,True,"Array, Prefix Sum"
3872,Find Most Frequent Vowel and Consonant,find-most-frequent-vowel-and-consonant,Easy,89.26381635486217,435,15,False,"Hash Table, String, Counting"
3834,Minimum Operations to Convert All Elements to Zero,minimum-operations-to-convert-all-elements-to-zero,Medium,53.04289176186895,623,64,False,"Array, Hash Table, Stack, Greedy, Monotonic Stack"
3856,Maximum Weighted K-Edge Path,maximum-weighted-k-edge-path,Medium,20.199385262476746,91,10,False,"Hash Table, Dynamic Programming, Graph Theory"
3858,Subtree Inversion Sum,subtree-inversion-sum,Hard,44.24076070973434,47,7,False,"Array, Dynamic Programming, Tree, Depth-First Search"
3871,Minimum Deletions for At Most K Distinct Characters,minimum-deletions-for-at-most-k-distinct-characters,Easy,73.2250270765642,98,6,False,"Hash Table, String, Greedy, Sorting, Counting"
3849,Equal Sum Grid Partition I,equal-sum-grid-partition-i,Medium,52.884926803990155,401,18,False,"Array, Matrix, Enumeration, Prefix Sum"
3845,Maximum Sum of Edge Values in a Graph,maximum-sum-of-edge-values-in-a-graph,Hard,36.92795179471196,56,32,False,"Math, Greedy, Graph Theory"
3850,Equal Sum Grid Partition II,equal-sum-grid-partition-ii,Hard,39.43067487481049,339,75,False,"Array, Hash Table, Matrix, Enumeration, Prefix Sum"
3883,Multiply Two Polynomials,multiply-two-polynomials,Hard,58.32147937411095,6,1,True,"Array, Math"
3869,Smallest Index With Digit Sum Equal to Index,smallest-index-with-digit-sum-equal-to-index,Easy,80.37033961637465,77,3,False,"Array, Math"
3847,Minimum Swaps to Sort by Digit Sum,minimum-swaps-to-sort-by-digit-sum,Medium,50.67835205419162,153,6,False,"Array, Hash Table, Sorting"
3837,Grid Teleportation Traversal,grid-teleportation-traversal,Medium,23.803781674454438,145,13,False,"Array, Hash Table, Breadth-First Search, Matrix"
3853,Minimum Weighted Subgraph With the Required Paths II,minimum-weighted-subgraph-with-the-required-paths-ii,Hard,50.47159924544121,55,4,False,"Array, Dynamic Programming, Bit Manipulation, Tree, Depth-First Search"
3891,Find Category Recommendation Pairs,find-category-recommendation-pairs,Hard,63.670004353504574,37,6,False,Database
3890,Smallest Subarray to Sort in Every Sliding Window,smallest-subarray-to-sort-in-every-sliding-window,Medium,58.58873841767641,7,1,True,"Array, Two Pointers, Stack, Greedy, Sorting, Monotonic Stack"
3815,Sum of Largest Prime Substrings,sum-of-largest-prime-substrings,Medium,38.131646938652885,60,11,False,"Hash Table, Math, String, Sorting, Number Theory"
3857,Find Maximum Number of Non Intersecting Substrings,find-maximum-number-of-non-intersecting-substrings,Medium,31.024246335392274,85,3,False,"Hash Table, String, Dynamic Programming, Greedy"
3844,Number of Ways to Assign Edge Weights I,number-of-ways-to-assign-edge-weights-i,Medium,64.06906236875263,331,18,False,"Math, Tree, Depth-First Search"
3842,Number of Ways to Assign Edge Weights II,number-of-ways-to-assign-edge-weights-ii,Hard,72.6395173453997,264,14,False,"Array, Math, Dynamic Programming, Bit Manipulation, Tree, Depth-First Search"
3879,Find Minimum Log Transportation Cost,find-minimum-log-transportation-cost,Easy,42.49903676633703,63,18,False,Math
3860,Resulting String After Adjacent Removals,resulting-string-after-adjacent-removals,Medium,57.060238497364246,93,3,False,"String, Stack, Simulation"
3854,Maximum Profit from Trading Stocks with Discounts,maximum-profit-from-trading-stocks-with-discounts,Hard,56.50208815677239,378,55,False,"Array, Dynamic Programming, Tree, Depth-First Search"
3867,Lexicographically Smallest String After Adjacent Removals,lexicographically-smallest-string-after-adjacent-removals,Hard,17.738939547450187,52,4,False,"String, Dynamic Programming"
3898,Seasonal Sales Analysis,seasonal-sales-analysis,Medium,62.55328451196852,72,4,False,Database
3899,Sequential Grid Path Cover,sequential-grid-path-cover,Medium,60.051325919589395,5,1,True,"Array, Recursion, Matrix"
3843,Partition Array into Two Equal Product Subsets,partition-array-into-two-equal-product-subsets,Medium,35.23732187243145,91,21,False,"Array, Bit Manipulation, Recursion, Enumeration"
3884,Minimum Absolute Difference in Sliding Submatrix,minimum-absolute-difference-in-sliding-submatrix,Medium,78.75598323865049,307,42,False,"Array, Sorting, Matrix"
3870,Minimum Moves to Clean the Classroom,minimum-moves-to-clean-the-classroom,Medium,26.929510844485467,131,16,False,"Array, Hash Table, Bit Manipulation, Breadth-First Search, Matrix"
3878,Maximize Count of Distinct Primes After Split,maximize-count-of-distinct-primes-after-split,Hard,19.06054675168887,27,7,False,"Array, Hash Table, Math, Segment Tree, Number Theory, Ordered Set"
3910,Find Books with No Available Copies,find-books-with-no-available-copies,Easy,54.11931199651644,65,15,False,Database
3911,Find the Shortest Superstring II,find-the-shortest-superstring-ii,Easy,48.25014343086632,8,2,True,String
3894,Maximize Y‑Sum by Picking a Triplet of Distinct X‑Values,maximize-ysum-by-picking-a-triplet-of-distinct-xvalues,Medium,63.45964813737487,71,3,False,"Array, Hash Table, Greedy, Sorting, Heap (Priority Queue)"
3892,Best Time to Buy and Sell Stock V,best-time-to-buy-and-sell-stock-v,Medium,60.574422097666414,428,65,False,"Array, Dynamic Programming"
3888,Maximize Subarray GCD Score,maximize-subarray-gcd-score,Hard,25.35662069783064,49,4,False,"Array, Math, Enumeration, Number Theory"
3875,Maximum Good Subtree Score,maximum-good-subtree-score,Hard,45.65592374035406,58,8,False,"Array, Dynamic Programming, Bit Manipulation, Tree, Depth-First Search, Bitmask"
3876,Transform Array to All Equal Elements,transform-array-to-all-equal-elements,Medium,33.35327422283944,102,9,False,"Array, Greedy"
3864,Count the Number of Computer Unlocking Permutations,count-the-number-of-computer-unlocking-permutations,Medium,58.938707073216165,359,133,False,"Array, Math, Brainteaser, Combinatorics"
3835,Count Partitions With Max-Min Difference at Most K,count-partitions-with-max-min-difference-at-most-k,Medium,58.491809038605126,533,138,False,"Array, Dynamic Programming, Queue, Sliding Window, Prefix Sum, Monotonic Queue"
3866,Minimum Steps to Convert String with Operations,minimum-steps-to-convert-string-with-operations,Hard,44.03963858933256,46,3,False,"String, Dynamic Programming"
3921,Find Consistently Improving Employees,find-consistently-improving-employees,Medium,56.767874632713024,51,2,False,Database
3924,Count Odd Letters from Number,count-odd-letters-from-number,Easy,84.80941704035875,8,2,True,"Hash Table, String, Simulation, Counting"
3893,Generate Tag for Video Caption,generate-tag-for-video-caption,Easy,32.56477596173596,72,30,False,"String, Simulation"
3885,Count Special Triplets,count-special-triplets,Medium,47.112160175906624,562,23,False,"Array, Hash Table, Counting"
3755,Maximum Product of First and Last Elements of a Subsequence,maximum-product-of-first-and-last-elements-of-a-subsequence,Medium,31.690065043900788,120,1,False,"Array, Two Pointers"
3900,Find Weighted Median Node in Tree,find-weighted-median-node-in-tree,Hard,26.86854939321765,72,6,False,"Array, Binary Search, Dynamic Programming, Bit Manipulation, Tree, Depth-First Search"
3932,Find COVID Recovery Patients,find-covid-recovery-patients,Medium,42.92101341281669,62,9,False,Database
3904,Minimum Adjacent Swaps to Alternate Parity,minimum-adjacent-swaps-to-alternate-parity,Medium,42.56779882824297,95,16,False,"Array, Greedy"
3868,Find Maximum Area of a Triangle,find-maximum-area-of-a-triangle,Medium,29.682494142399463,53,13,False,"Array, Hash Table, Math, Greedy, Geometry, Enumeration"
3907,Count Prime-Gap Balanced Subarrays,count-prime-gap-balanced-subarrays,Medium,23.62715237779319,95,10,False,"Array, Math, Queue, Sliding Window, Number Theory, Monotonic Queue"
3906,Kth Smallest Path XOR Sum,kth-smallest-path-xor-sum,Hard,30.316742081447963,29,11,False,"Array, Tree, Depth-First Search, Ordered Set"
3914,Check if Any Element Has Prime Frequency,check-if-any-element-has-prime-frequency,Easy,62.57788421029291,74,2,False,"Array, Hash Table, Math, Counting, Number Theory"
3903,Inverse Coin Change,inverse-coin-change,Medium,52.37996926111991,177,20,False,"Array, Dynamic Programming"
3909,Minimum Increments to Equalize Leaf Paths,minimum-increments-to-equalize-leaf-paths,Medium,41.342888533759485,151,14,False,"Array, Dynamic Programming, Tree, Depth-First Search"
3896,Minimum Time to Transport All Individuals,minimum-time-to-transport-all-individuals,Hard,28.64158415841584,42,6,False,"Array, Bit Manipulation, Graph Theory, Heap (Priority Queue), Shortest Path, Bitmask"
3935,Once Twice,once-twice,Medium,76.06093579978237,9,3,True,"Array, Bit Manipulation"
